("microbench","0.1",Just "http://aur.archlinux.org/packages.php?ID=17766")
("midi","0.1.4",Just "http://aur.archlinux.org/packages.php?ID=19144")
("mime","0.3.0",Just "http://aur.archlinux.org/packages.php?ID=17767")
("mime-directory","0.5",Just "http://aur.archlinux.org/packages.php?ID=21105")
("mime-string","0.4",Just "http://aur.archlinux.org/packages.php?ID=22441")
("miniplex","0.3.4",Just "http://aur.archlinux.org/packages.php?ID=17768")
("MissingH","1.1.0.1",Just "http://aur.archlinux.org/packages.php?ID=17845")
("MissingPy","0.10.3",Just "http://aur.archlinux.org/packages.php?ID=17846")
("mlist","0.0.2",Just "http://aur.archlinux.org/packages.php?ID=26216")
("mmtl","0.1",Just "http://aur.archlinux.org/packages.php?ID=20421")
("modsplit","0.2",Just "http://aur.archlinux.org/packages.php?ID=27622")
("mohws","0.2.0.1",Just "http://aur.archlinux.org/packages.php?ID=27473")
("monad-interleave","0.1",Just "http://aur.archlinux.org/packages.php?ID=23181")
("monad-loops","0.3.0.2",Just "http://aur.archlinux.org/packages.php?ID=22455")
("monad-param","0.0.2",Just "http://aur.archlinux.org/packages.php?ID=18141")
("monad-ran","0.1.0",Just "http://aur.archlinux.org/packages.php?ID=26275")
("monad-tx","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=25504")
("MonadCatchIO-mtl","0.2.0.0",Just "http://aur.archlinux.org/packages.php?ID=23058")
("monadiccp","0.5.2",Just "http://aur.archlinux.org/packages.php?ID=24108")
("MonadLab","0.0.2",Just "http://aur.archlinux.org/packages.php?ID=20787")
("monadLib","3.5.2",Just "http://aur.archlinux.org/packages.php?ID=17518")
("MonadPrompt","1.0.0.2",Just "http://aur.archlinux.org/packages.php?ID=17674")
("MonadRandom","0.1.3",Just "http://aur.archlinux.org/packages.php?ID=17675")
("monads-fd","0.0.0.1",Just "http://aur.archlinux.org/packages.php?ID=23092")
("monads-tf","0.0.0.1",Just "http://aur.archlinux.org/packages.php?ID=23093")
("monoid-record","0.1",Just "http://aur.archlinux.org/packages.php?ID=26158")
("monoid-transformer","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=23295")
("monte-carlo","0.2",Just "http://aur.archlinux.org/packages.php?ID=19417")
("mps","2009.8.18.1",Just "http://aur.archlinux.org/packages.php?ID=19805")
("mtl","1.1.0.2",Just "http://aur.archlinux.org/packages.php?ID=18490")
("mtl-tf","0.1",Just "http://aur.archlinux.org/packages.php?ID=17769")
("mtlparse","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=17770")
("mtlx","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=24671")
("mucipher","0.6.0",Just "http://aur.archlinux.org/packages.php?ID=21413")
("mueval","0.7.1",Just "http://aur.archlinux.org/packages.php?ID=17848")
("multirec","0.4",Just "http://aur.archlinux.org/packages.php?ID=21103")
("multirec-binary","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=27474")
("multiset","0.1",Just "http://aur.archlinux.org/packages.php?ID=17771")
("multisetrewrite","0.5",Just "http://aur.archlinux.org/packages.php?ID=21035")
("Munkres","0.1",Just "http://aur.archlinux.org/packages.php?ID=22442")
("musicxml","0.1.2",Just "http://aur.archlinux.org/packages.php?ID=21173")
("n-m","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=19873")
("nano-hmac","0.2.0",Just "http://aur.archlinux.org/packages.php?ID=17849")
("nano-md5","0.1.2",Just "http://aur.archlinux.org/packages.php?ID=17772")
("nanocurses","1.5.2",Just "http://aur.archlinux.org/packages.php?ID=17773")
("nat","0.2",Just "http://aur.archlinux.org/packages.php?ID=18620")
("nemesis","2009.8.18",Just "http://aur.archlinux.org/packages.php?ID=27818")
("NetSNMP","0.1.0",Just "http://aur.archlinux.org/packages.php?ID=26146")
("network","2.2.1.4",Just "http://aur.archlinux.org/packages.php?ID=19656")
("network-bytestring","0.1.2.1",Just "http://aur.archlinux.org/packages.php?ID=17725")
("network-connection","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=17774")
("network-dns","0.1.2",Just "http://aur.archlinux.org/packages.php?ID=17775")
("network-minihttp","0.2",Just "http://aur.archlinux.org/packages.php?ID=17776")
("network-multicast","0.0.5",Just "http://aur.archlinux.org/packages.php?ID=18469")
("network-protocol-xmpp","0.1",Just "http://aur.archlinux.org/packages.php?ID=27997")
("network-server","0.2.0",Just "http://aur.archlinux.org/packages.php?ID=24308")
("NewBinary","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=17887")
("nntp","0.0.2.1",Just "http://aur.archlinux.org/packages.php?ID=27775")
("non-negative","0.0.5",Just "http://aur.archlinux.org/packages.php?ID=17676")
("NonEmpty","0.1",Just "http://aur.archlinux.org/packages.php?ID=25006")
("np-extras","0.2",Just "http://aur.archlinux.org/packages.php?ID=28758")
("nthable","0.1",Just "http://aur.archlinux.org/packages.php?ID=23781")
("numbers","2009.8.9",Just "http://aur.archlinux.org/packages.php?ID=17470")
("NumberSieves","0.0",Just "http://aur.archlinux.org/packages.php?ID=28721")
("numerals","0.1",Just "http://aur.archlinux.org/packages.php?ID=26153")
("numeric-prelude","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=20274")
("numeric-quest","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=17602")
("obdd","0.2",Just "http://aur.archlinux.org/packages.php?ID=18217")
("obj","0.1.2",Just "http://aur.archlinux.org/packages.php?ID=21176")
("ObjectName","1.0.0.0",Just "http://aur.archlinux.org/packages.php?ID=28723")
("oeis","0.2.1",Just "http://aur.archlinux.org/packages.php?ID=14336")
("OGL","0.0.3",Just "http://aur.archlinux.org/packages.php?ID=21723")
("old-locale","1.0.0.1",Just "http://aur.archlinux.org/packages.php?ID=21718")
("old-time","1.0.0.2",Just "http://aur.archlinux.org/packages.php?ID=25400")
("OneTuple","0.2.1",Just "http://aur.archlinux.org/packages.php?ID=20464")
("open-witness","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=19195")
("OpenAFP","1.2",Just "http://aur.archlinux.org/packages.php?ID=17925")
("OpenAL","1.4.0.0",Just "http://aur.archlinux.org/packages.php?ID=18142")
("OpenGL","2.2.1.1",Just "http://aur.archlinux.org/packages.php?ID=17677")
("OpenGLCheck","1.0",Just "http://aur.archlinux.org/packages.php?ID=21175")
("OpenGLRaw","1.0.1.0",Just "http://aur.archlinux.org/packages.php?ID=27754")
("openid","0.1.3.0",Just "http://aur.archlinux.org/packages.php?ID=23071")
("opensoundcontrol-ht","0.1",Just "http://aur.archlinux.org/packages.php?ID=23415")
("OpenVG","0.2",Just "http://aur.archlinux.org/packages.php?ID=23589")
("Operads","1.0",Just "http://aur.archlinux.org/packages.php?ID=26183")
("opml","0.4",Just "http://aur.archlinux.org/packages.php?ID=18500")
("orchid","0.0.8",Just "http://aur.archlinux.org/packages.php?ID=23063")
("osx-ar","0.1",Just "http://aur.archlinux.org/packages.php?ID=23067")
("packedstring","0.1.0.1",Just "http://aur.archlinux.org/packages.php?ID=21719")
("PageIO","0.0.3",Just "http://aur.archlinux.org/packages.php?ID=18814")
("panda","2009.4.1",Just "http://aur.archlinux.org/packages.php?ID=19808")
("pandoc","1.2.1",Just "http://aur.archlinux.org/packages.php?ID=19804")
("parallel","1.1.0.1",Just "http://aur.archlinux.org/packages.php?ID=17901")
("parallel-tree-search","0.4.1",Just "http://aur.archlinux.org/packages.php?ID=24942")
("parameterized-data","0.1.3",Just "http://aur.archlinux.org/packages.php?ID=17777")
("parport","0.0.0",Just "http://aur.archlinux.org/packages.php?ID=17603")
("PArrows","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=17678")
("parse-dimacs","1.2",Just "http://aur.archlinux.org/packages.php?ID=17501")
("parseargs","0.1.2",Just "http://aur.archlinux.org/packages.php?ID=17679")
("parsec","3.0.0",Just "http://aur.archlinux.org/packages.php?ID=16869")
("parsedate","3000.0.0",Just "http://aur.archlinux.org/packages.php?ID=17850")
("ParserFunction","0.0.3",Just "http://aur.archlinux.org/packages.php?ID=21755")
("PBKDF2","0.3",Just "http://aur.archlinux.org/packages.php?ID=21910")
("pcap","0.4.3",Just "http://aur.archlinux.org/packages.php?ID=17604")
("pcre-light","0.3.1",Just "http://aur.archlinux.org/packages.php?ID=17450")
("peakachu","0.1",Just "http://aur.archlinux.org/packages.php?ID=28755")
("peano-inf","0.6.5",Just "http://aur.archlinux.org/packages.php?ID=21397")
("pecoff","0.1",Just "http://aur.archlinux.org/packages.php?ID=23203")
("penn-treebank","0.1.0.1",Just "http://aur.archlinux.org/packages.php?ID=17605")
("PerfectHash","0.1.3",Just "http://aur.archlinux.org/packages.php?ID=23548")
("permutation","0.4.1",Just "http://aur.archlinux.org/packages.php?ID=18833")
("persistent-map","0.3.5",Just "http://aur.archlinux.org/packages.php?ID=26156")
("pgm","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=27781")
("phonetic-code","0.1",Just "http://aur.archlinux.org/packages.php?ID=21381")
("Pipe","2.1.2",Just "http://aur.archlinux.org/packages.php?ID=23064")
("pkcs1","1.0.2",Just "http://aur.archlinux.org/packages.php?ID=17606")
("","2009.2.0.2",Just "http://aur.archlinux.org/packages.php?ID=26279")
("plugins","1.4.1",Just "http://aur.archlinux.org/packages.php?ID=17333")
("pointedlist","0.3.5",Just "http://aur.archlinux.org/packages.php?ID=23357")
("polyparse","1.3",Just "http://aur.archlinux.org/packages.php?ID=17607")
("polytypeable","0.1.0.0",Just "http://aur.archlinux.org/packages.php?ID=26126")
("popenhs","1.0.0",Just "http://aur.archlinux.org/packages.php?ID=17851")
("portaudio","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=19382")
("porte","0.0.3",Just "http://aur.archlinux.org/packages.php?ID=23547")
("posix-realtime","0.0.0.1",Just "http://aur.archlinux.org/packages.php?ID=19226")
("powermate","0.1",Just "http://aur.archlinux.org/packages.php?ID=17608")
("ppm","2009.5.13",Just "http://aur.archlinux.org/packages.php?ID=26461")
("pqc","0.2",Just "http://aur.archlinux.org/packages.php?ID=17609")
("pqueue-mtl","1.0.7",Just "http://aur.archlinux.org/packages.php?ID=23946")
("predicates","0.1",Just "http://aur.archlinux.org/packages.php?ID=23414")
("preprocessor-tools","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=20288")
("presburger","0.3",Just "http://aur.archlinux.org/packages.php?ID=23152")
("press","0.1.2",Just "http://aur.archlinux.org/packages.php?ID=28763")
("pretty","1.0.1.0",Just "http://aur.archlinux.org/packages.php?ID=21720")
("pretty-ncols","0.1",Just "http://aur.archlinux.org/packages.php?ID=26141")
("pretty-show","1.1",Just "http://aur.archlinux.org/packages.php?ID=27778")
("prettyclass","1.0.0.0",Just "http://aur.archlinux.org/packages.php?ID=22439")
("primes","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=26160")
("printf-mauke","0.3",Just "http://aur.archlinux.org/packages.php?ID=17852")
("Printf-TH","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=17559")
("priority-queue","0.1.2",Just "http://aur.archlinux.org/packages.php?ID=22458")
("priority-sync","0.1.0.1",Just "http://aur.archlinux.org/packages.php?ID=26207")
("probability","0.2.2",Just "http://aur.archlinux.org/packages.php?ID=17610")
("process","1.0.1.1",Just "http://aur.archlinux.org/packages.php?ID=21465")
("procrastinating-structure","1.0.1",Just "http://aur.archlinux.org/packages.php?ID=27782")
("procrastinating-variable","1.0.2",Just "http://aur.archlinux.org/packages.php?ID=27750")
("progressbar","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=23337")
("property-list","0.0.0.1",Just "http://aur.archlinux.org/packages.php?ID=22460")
("proplang","0.1",Just "http://aur.archlinux.org/packages.php?ID=17778")
("protocol-buffers","1.5.0",Just "http://aur.archlinux.org/packages.php?ID=20080")
("protocol-buffers-descriptor","1.5.0",Just "http://aur.archlinux.org/packages.php?ID=20379")
("PSQueue","1.1",Just "http://aur.archlinux.org/packages.php?ID=18306")
("pugs-compat","0.0.6",Just "http://aur.archlinux.org/packages.php?ID=17944")
("pugs-hsregex","1.0",Just "http://aur.archlinux.org/packages.php?ID=17680")
("pugs-HsSyck","0.41",Just "http://aur.archlinux.org/packages.php?ID=17611")
("pure-fft","0.2.0",Just "http://aur.archlinux.org/packages.php?ID=20453")
("pureMD5","1.0.0.1",Just "http://aur.archlinux.org/packages.php?ID=17458")
("quantum-arrow","0.0.5",Just "http://aur.archlinux.org/packages.php?ID=17681")
("queue","0.1.1.3",Just "http://aur.archlinux.org/packages.php?ID=20930")
("queuelike","1.0.9",Just "http://aur.archlinux.org/packages.php?ID=24687")
("QuickCheck","2.1.0.1",Just "http://aur.archlinux.org/packages.php?ID=20324")
("random","1.0.0.1",Just "http://aur.archlinux.org/packages.php?ID=21721")
("random-access-list","0.2",Just "http://aur.archlinux.org/packages.php?ID=17462")
("random-fu","0.0.2.0",Just "http://aur.archlinux.org/packages.php?ID=23855")
("random-shuffle","0.0.2",Just "http://aur.archlinux.org/packages.php?ID=25013")
("RandomDotOrg","0.2.1",Just "http://aur.archlinux.org/packages.php?ID=18704")
("Ranged-sets","0.2.1",Just "http://aur.archlinux.org/packages.php?ID=17682")
("rangemin","1.1.2",Just "http://aur.archlinux.org/packages.php?ID=22472")
("ranges","0.2.2",Just "http://aur.archlinux.org/packages.php?ID=24666")
("rbr","0.8.3",Just "http://aur.archlinux.org/packages.php?ID=17683")
("rdtsc","1.1.1",Just "http://aur.archlinux.org/packages.php?ID=17612")
("reactive","0.11",Just "http://aur.archlinux.org/packages.php?ID=17854")
("reactive-fieldtrip","0.0.9",Just "http://aur.archlinux.org/packages.php?ID=21109")
("reactive-glut","0.1.9",Just "http://aur.archlinux.org/packages.php?ID=21108")
("readline","1.0.1.0",Just "http://aur.archlinux.org/packages.php?ID=17481")
("recaptcha","0.1",Just "http://aur.archlinux.org/packages.php?ID=23061")
("redHandlers","0.1",Just "http://aur.archlinux.org/packages.php?ID=26509")
("reflection","0.3.0",Just "http://aur.archlinux.org/packages.php?ID=25398")
("RefSerialize","0.2.3",Just "http://aur.archlinux.org/packages.php?ID=21136")
("regex-base","0.93.1",Just "http://aur.archlinux.org/packages.php?ID=17956")
("regex-compat","0.92",Just "http://aur.archlinux.org/packages.php?ID=18143")
("regex-dfa","0.91",Just "http://aur.archlinux.org/packages.php?ID=23236")
("regex-pcre","0.94.1",Just "http://aur.archlinux.org/packages.php?ID=18144")
("regex-pcre-builtin","0.94.2.1.7.7",Just "http://aur.archlinux.org/packages.php?ID=17957")
("regex-posix","0.94.1",Just "http://aur.archlinux.org/packages.php?ID=18145")
("regex-tdfa","1.1.2",Just "http://aur.archlinux.org/packages.php?ID=18227")
("regex-tdfa-utf8","1.0",Just "http://aur.archlinux.org/packages.php?ID=25014")
("regex-xmlschema","0.1.2",Just "http://aur.archlinux.org/packages.php?ID=23416")
("regexpr","0.5.1",Just "http://aur.archlinux.org/packages.php?ID=17779")
("regexpr-symbolic","0.4",Just "http://aur.archlinux.org/packages.php?ID=22449")
("regular","0.1",Just "http://aur.archlinux.org/packages.php?ID=27996")
("reord","0.0.0.2",Just "http://aur.archlinux.org/packages.php?ID=20929")
("RepLib","0.2.1",Just "http://aur.archlinux.org/packages.php?ID=27529")
("RESTng","0.1",Just "http://aur.archlinux.org/packages.php?ID=26511")
("ReviewBoard","0.2.2",Just "http://aur.archlinux.org/packages.php?ID=17780")
("rewriting","0.2",Just "http://aur.archlinux.org/packages.php?ID=20931")
("RJson","0.3.7",Just "http://aur.archlinux.org/packages.php?ID=17855")
("rmonad","0.4.1",Just "http://aur.archlinux.org/packages.php?ID=17533")
("roman-numerals","0.1",Just "http://aur.archlinux.org/packages.php?ID=23560")
("rosezipper","0.1",Just "http://aur.archlinux.org/packages.php?ID=18598")
("RSA","1.0.2",Just "http://aur.archlinux.org/packages.php?ID=21788")
("rsagl","0.2.2",Just "http://aur.archlinux.org/packages.php?ID=17684")
("rss","3000.1.0",Just "http://aur.archlinux.org/packages.php?ID=18320")
("rungekutta","1.0.2",Just "http://aur.archlinux.org/packages.php?ID=26169")
("safe","0.2",Just "http://aur.archlinux.org/packages.php?ID=17485")
("safe-lazy-io","0.1",Just "http://aur.archlinux.org/packages.php?ID=25010")
("safecopy","0.3",Just "http://aur.archlinux.org/packages.php?ID=17523")
("salvia","0.1.2",Just "http://aur.archlinux.org/packages.php?ID=23062")
("satchmo","1.4",Just "http://aur.archlinux.org/packages.php?ID=25394")
("satchmo-backends","1.4",Just "http://aur.archlinux.org/packages.php?ID=26165")
("satchmo-funsat","1.4",Just "http://aur.archlinux.org/packages.php?ID=25396")
("satchmo-minisat","1.3",Just "http://aur.archlinux.org/packages.php?ID=25395")
("scc","0.3",Just "http://aur.archlinux.org/packages.php?ID=17685")
("scenegraph","0.1.0.1",Just "http://aur.archlinux.org/packages.php?ID=25389")
("scgi","0.3.1",Just "http://aur.archlinux.org/packages.php?ID=16025")
("SDL","0.5.5",Just "http://aur.archlinux.org/packages.php?ID=17976")
("SDL-gfx","0.5.2",Just "http://aur.archlinux.org/packages.php?ID=18146")
("SDL-image","0.5.2",Just "http://aur.archlinux.org/packages.php?ID=18147")
("SDL-mixer","0.5.5",Just "http://aur.archlinux.org/packages.php?ID=18148")
("SDL-mpeg","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=18745")
("SDL-ttf","0.5.5",Just "http://aur.archlinux.org/packages.php?ID=18149")
("SegmentTree","0.1",Just "http://aur.archlinux.org/packages.php?ID=23566")
("selenium","0.2.3",Just "http://aur.archlinux.org/packages.php?ID=17625")
("semaphore-plus","0.1",Just "http://aur.archlinux.org/packages.php?ID=24669")
("sendfile","0.5",Just "http://aur.archlinux.org/packages.php?ID=27587")
("serial","0.2.6",Just "http://aur.archlinux.org/packages.php?ID=27798")
("sessions","2008.7.18",Just "http://aur.archlinux.org/packages.php?ID=17547")
("setlocale","0.0.3",Just "http://aur.archlinux.org/packages.php?ID=17856")
("sexpr","0.2.1",Just "http://aur.archlinux.org/packages.php?ID=23854")
("SG","1.0",Just "http://aur.archlinux.org/packages.php?ID=24935")
("SHA","1.4.0",Just "http://aur.archlinux.org/packages.php?ID=21743")
("Shellac","0.9.5",Just "http://aur.archlinux.org/packages.php?ID=17532")
("Shellac-editline","0.9.5",Just "http://aur.archlinux.org/packages.php?ID=22446")
("Shellac-haskeline","0.2",Just "http://aur.archlinux.org/packages.php?ID=23117")
("Shellac-readline","0.9",Just "http://aur.archlinux.org/packages.php?ID=17686")
("show","0.3.1",Just "http://aur.archlinux.org/packages.php?ID=17560")
("shpider","0.0.6",Just "http://aur.archlinux.org/packages.php?ID=25012")
("simple-reflect","0.2",Just "http://aur.archlinux.org/packages.php?ID=21908")
("simple-sessions","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=20290")
("simpleargs","0.1",Just "http://aur.archlinux.org/packages.php?ID=17543")
("simplesmtpclient","0.2",Just "http://aur.archlinux.org/packages.php?ID=23935")
("smallcheck","0.4",Just "http://aur.archlinux.org/packages.php?ID=17477")
("SMTPClient","1.0.1",Just "http://aur.archlinux.org/packages.php?ID=22465")
("sonic-visualiser","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=17687")
("sox","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=26157")
("spacepart","0.1.0.0",Just "http://aur.archlinux.org/packages.php?ID=23947")
("sparsebit","0.5",Just "http://aur.archlinux.org/packages.php?ID=24574")
("species","0.2.1",Just "http://aur.archlinux.org/packages.php?ID=28759")
("sphinx","0.2.1",Just "http://aur.archlinux.org/packages.php?ID=18443")
("split","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=22471")
("spreadsheet","0.1",Just "http://aur.archlinux.org/packages.php?ID=23090")
("sqlite","0.4.2",Just "http://aur.archlinux.org/packages.php?ID=17626")
("stateful-mtl","1.0.7",Just "http://aur.archlinux.org/packages.php?ID=23941")
("stateref","0.2.1.1",Just "http://aur.archlinux.org/packages.php?ID=20928")
("StateVar","1.0.0.0",Just "http://aur.archlinux.org/packages.php?ID=28724")
("statistics-fusion","0.2",Just "http://aur.archlinux.org/packages.php?ID=23091")
("stb-image","0.1.3",Just "http://aur.archlinux.org/packages.php?ID=20179")
("stb-truetype","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=28659")
("stemmer","0.2",Just "http://aur.archlinux.org/packages.php?ID=18350")
("stm","2.1.1.2",Just "http://aur.archlinux.org/packages.php?ID=21134")
("stm-io-hooks","0.4.2",Just "http://aur.archlinux.org/packages.php?ID=23409")
("stmcontrol","0.1",Just "http://aur.archlinux.org/packages.php?ID=22436")
("STMonadTrans","0.1",Just "http://aur.archlinux.org/packages.php?ID=17545")
("storable","0.1",Just "http://aur.archlinux.org/packages.php?ID=24507")
("storable-complex","0.2",Just "http://aur.archlinux.org/packages.php?ID=17483")
("storable-record","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=27476")
("storable-tuple","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=27800")
("storablevector","0.2.3.1",Just "http://aur.archlinux.org/packages.php?ID=17923")
("Stream","0.3.2",Just "http://aur.archlinux.org/packages.php?ID=15446")
("stream-fusion","0.1.2.2",Just "http://aur.archlinux.org/packages.php?ID=17574")
("stream-monad","0.2",Just "http://aur.archlinux.org/packages.php?ID=23552")
("streamproc","1.2",Just "http://aur.archlinux.org/packages.php?ID=17627")
("strict","0.3.2",Just "http://aur.archlinux.org/packages.php?ID=17478")
("strict-concurrency","0.2.1",Just "http://aur.archlinux.org/packages.php?ID=17628")
("strict-io","0.1",Just "http://aur.archlinux.org/packages.php?ID=25009")
("StrictBench","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=27751")
("string-combinators","0.2",Just "http://aur.archlinux.org/packages.php?ID=24937")
("stringprep","0.1.2",Just "http://aur.archlinux.org/packages.php?ID=25391")
("stringsearch","0.2.1.1",Just "http://aur.archlinux.org/packages.php?ID=17629")
("stringtable-atom","0.0.6",Just "http://aur.archlinux.org/packages.php?ID=17630")
("suffixtree","0.2.2",Just "http://aur.archlinux.org/packages.php?ID=17873")
("supercollider-ht","0.1.0.1",Just "http://aur.archlinux.org/packages.php?ID=20245")
("supercollider-midi","0.1",Just "http://aur.archlinux.org/packages.php?ID=20246")
("SVGFonts","0.2",Just "http://aur.archlinux.org/packages.php?ID=25505")
("swf","1.0.1",Just "http://aur.archlinux.org/packages.php?ID=18870")
("syb","0.1.0.1",Just "http://aur.archlinux.org/packages.php?ID=21263")
("syb-with-class","0.5.1",Just "http://aur.archlinux.org/packages.php?ID=17857")
("SybWidget","0.5.2",Just "http://aur.archlinux.org/packages.php?ID=17858")
("synchronous-channels","0.1",Just "http://aur.archlinux.org/packages.php?ID=26184")
("synthesizer","0.2.0.1",Just "http://aur.archlinux.org/packages.php?ID=20394")
("synthesizer-core","0.2",Just "http://aur.archlinux.org/packages.php?ID=27811")
("synthesizer-dimensional","0.2",Just "http://aur.archlinux.org/packages.php?ID=27812")
("synthesizer-inference","0.2",Just "http://aur.archlinux.org/packages.php?ID=27813")
("system-inotify","0.1",Just "http://aur.archlinux.org/packages.php?ID=17631")
("system-uuid","1.1.0",Just "http://aur.archlinux.org/packages.php?ID=21395")
("tabular","0.2.2.0",Just "http://aur.archlinux.org/packages.php?ID=19367")
("tagchup","0.3.1",Just "http://aur.archlinux.org/packages.php?ID=25459")
("taglib","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=21747")
("tagsoup","0.6",Just "http://aur.archlinux.org/packages.php?ID=17494")
("tagsoup-ht","0.3",Just "http://aur.archlinux.org/packages.php?ID=21921")
("tagsoup-parsec","0.0.6",Just "http://aur.archlinux.org/packages.php?ID=25011")
("Takusen","0.8.5",Just "http://aur.archlinux.org/packages.php?ID=18349")
("tar","0.3.1.0",Just "http://aur.archlinux.org/packages.php?ID=17632")
("TCache","0.5.5",Just "http://aur.archlinux.org/packages.php?ID=21137")
("tconfig","0.5",Just "http://aur.archlinux.org/packages.php?ID=27807")
("tcp","0.0.2",Just "http://aur.archlinux.org/packages.php?ID=26108")
("template","0.1.1.1",Just "http://aur.archlinux.org/packages.php?ID=17633")
("template-haskell","2.3.0.1",Just "http://aur.archlinux.org/packages.php?ID=19699")
("Tensor","1.0.0.1",Just "http://aur.archlinux.org/packages.php?ID=28751")
("TernaryTrees","0.1.3.3",Just "http://aur.archlinux.org/packages.php?ID=27823")
("terrahs","0.7",Just "http://aur.archlinux.org/packages.php?ID=23850")
("test-framework","0.2.4",Just "http://aur.archlinux.org/packages.php?ID=19657")
("test-framework-hunit","0.2.4",Just "http://aur.archlinux.org/packages.php?ID=20550")
("test-framework-quickcheck","0.2.4",Just "http://aur.archlinux.org/packages.php?ID=20551")
("testpack","1.0.2",Just "http://aur.archlinux.org/packages.php?ID=23549")
("testrunner","0.9",Just "http://aur.archlinux.org/packages.php?ID=27747")
("texmath","0.1.0.4",Just "http://aur.archlinux.org/packages.php?ID=28111")
("text","0.4",Just "http://aur.archlinux.org/packages.php?ID=24268")
("text-icu","0.1",Just "http://aur.archlinux.org/packages.php?ID=24269")
("tfp","0.2",Just "http://aur.archlinux.org/packages.php?ID=20792")
("th-fold","0.0.0.1",Just "http://aur.archlinux.org/packages.php?ID=22459")
("Theora","1.0",Just "http://aur.archlinux.org/packages.php?ID=27452")
("thih","1.0",Just "http://aur.archlinux.org/packages.php?ID=17688")
("Thingie","0.80",Just "http://aur.archlinux.org/packages.php?ID=22467")
("threadmanager","0.1.2",Just "http://aur.archlinux.org/packages.php?ID=26377")
("thrist","0.1",Just "http://aur.archlinux.org/packages.php?ID=19310")
("time","1.1.2.4",Just "http://aur.archlinux.org/packages.php?ID=17900")
("timeit","1.0.0.0",Just "http://aur.archlinux.org/packages.php?ID=23334")
("TinyURL","0.1.0",Just "http://aur.archlinux.org/packages.php?ID=23976")
("tokyocabinet-haskell","0.0.5",Just "http://aur.archlinux.org/packages.php?ID=25392")
("tokyotyrant-haskell","1.0.1",Just "http://aur.archlinux.org/packages.php?ID=26462")
("torch","0.1",Just "http://aur.archlinux.org/packages.php?ID=24575")
("traced","2009.7.20",Just "http://aur.archlinux.org/packages.php?ID=18242")
("tracker","0.1",Just "http://aur.archlinux.org/packages.php?ID=17859")
("transactional-events","0.1.0.0",Just "http://aur.archlinux.org/packages.php?ID=20628")
("transformers","0.1.4.0",Just "http://aur.archlinux.org/packages.php?ID=23088")
("tree-monad","0.2.1",Just "http://aur.archlinux.org/packages.php?ID=24941")
("TreeStructures","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=24932")
("TTTAS","0.2.1",Just "http://aur.archlinux.org/packages.php?ID=21746")
("tuple","0.2.0.1",Just "http://aur.archlinux.org/packages.php?ID=25015")
("TV","0.4",Just "http://aur.archlinux.org/packages.php?ID=17860")
("type","0.1.0",Just "http://aur.archlinux.org/packages.php?ID=26135")
("type-equality-check","0.0.0.0",Just "http://aur.archlinux.org/packages.php?ID=23413")
("type-level","0.2.3",Just "http://aur.archlinux.org/packages.php?ID=17689")
("TypeCompose","0.6.4",Just "http://aur.archlinux.org/packages.php?ID=17861")
("typehash","1.3.0.0",Just "http://aur.archlinux.org/packages.php?ID=22433")
("typical","0.0.1",Just "http://aur.archlinux.org/packages.php?ID=24309")
("uconv","0.0.3",Just "http://aur.archlinux.org/packages.php?ID=17924")
("unamb","0.2.2",Just "http://aur.archlinux.org/packages.php?ID=21100")
("unamb-custom","0.13",Just "http://aur.archlinux.org/packages.php?ID=23055")
("unboxed-containers","0.0.2",Just "http://aur.archlinux.org/packages.php?ID=25508")
("unicode-names","3.2.0.0",Just "http://aur.archlinux.org/packages.php?ID=19528")
("unicode-prelude","0.1.1",Just "http://aur.archlinux.org/packages.php?ID=20518")
("unicode-properties","3.2.0.0",Just "http://aur.archlinux.org/packages.php?ID=19527")
